project_id,phase_id,trade,subcontractor,est_hours,act_hours,hourly_rate,safety_incidents
1290,1,Steel Erection,Steel Erection Co,356,364,98,0
1290,2,Plumbing,Plumbing Co,713,730,105,0
1290,2,Electrical,Electrical Co,713,770,90,0
1290,3,Electrical,Electrical Co,963,914,56,1
1290,3,HVAC,HVAC Co,963,996,99,0
1290,4,Electrical,Electrical Co,713,644,101,1
1290,4,Carpentry,Carpentry Co,713,686,80,0
1290,5,HVAC,HVAC Co,820,838,84,0
1290,5,Carpentry,Carpentry Co,820,756,104,0
1291,1,Steel Erection,Steel Erection Co,463,484,51,0
1291,1,Excavation,Excavation Co,463,444,91,0
1291,2,Concrete,Concrete Co,926,925,74,0
1291,2,Electrical,Electrical Co,926,1001,71,0
1291,3,Finishes,Finishes Co,1250,1267,103,1
1291,3,Excavation,Excavation Co,1250,1366,104,0
1291,4,Steel Erection,Steel Erection Co,926,934,90,0
1291,4,Plumbing,Plumbing Co,926,864,92,0
1291,5,Finishes,Finishes Co,1065,1137,69,0
1291,5,Concrete,Concrete Co,1065,1150,64,0
1292,1,Concrete,Concrete Co,101,109,72,0
1292,1,Finishes,Finishes Co,101,98,77,2
1292,2,Concrete,Concrete Co,202,193,96,1
1292,2,Electrical,Electrical Co,202,213,95,0
1292,3,Finishes,Finishes Co,273,279,55,0
1292,3,Concrete,Concrete Co,273,247,83,0
1292,4,Finishes,Finishes Co,202,211,97,0
1292,4,Plumbing,Plumbing Co,202,214,58,0
1292,5,Finishes,Finishes Co,233,234,105,0
1292,5,Electrical,Electrical Co,233,224,105,0
1293,1,Excavation,Excavation Co,253,254,57,0
1293,1,Electrical,Electrical Co,253,257,89,0
1293,2,Concrete,Concrete Co,507,482,77,1
1293,2,Steel Erection,Steel Erection Co,507,493,103,0
1293,3,Electrical,Electrical Co,684,740,102,0
1293,3,Excavation,Excavation Co,684,633,100,0
1293,4,Electrical,Electrical Co,507,502,96,0
1293,4,Plumbing,Plumbing Co,507,456,75,0
1293,5,Finishes,Finishes Co,583,625,57,0
1293,5,Carpentry,Carpentry Co,583,615,92,0
1294,1,HVAC,HVAC Co,203,203,68,0
1294,1,Concrete,Concrete Co,203,201,76,0
1294,2,Concrete,Concrete Co,406,415,67,0
1294,2,Finishes,Finishes Co,406,396,90,0
1294,3,Finishes,Finishes Co,548,586,66,0
1294,3,Carpentry,Carpentry Co,548,511,52,0
1294,4,Finishes,Finishes Co,406,379,102,1
1294,4,Concrete,Concrete Co,406,399,80,0
1294,5,Finishes,Finishes Co,467,475,107,1
1294,5,Excavation,Excavation Co,467,450,65,0
1295,1,Finishes,Finishes Co,196,178,74,1
1295,1,Carpentry,Carpentry Co,196,181,61,0
1295,2,Concrete,Concrete Co,393,390,88,0
1295,2,HVAC,HVAC Co,393,391,84,1
1295,3,Finishes,Finishes Co,531,522,78,0
1295,3,HVAC,HVAC Co,531,580,81,0
1295,4,Concrete,Concrete Co,393,360,52,0
1295,4,Steel Erection,Steel Erection Co,393,369,105,0
1295,5,HVAC,HVAC Co,452,436,100,0
1295,5,Carpentry,Carpentry Co,452,423,67,1
1296,1,Electrical,Electrical Co,156,166,97,0
1296,1,Excavation,Excavation Co,156,166,89,0
1296,2,Plumbing,Plumbing Co,313,344,95,0
1296,2,Excavation,Excavation Co,313,329,55,0
1296,3,Carpentry,Carpentry Co,423,408,101,1
1296,3,Steel Erection,Steel Erection Co,423,413,78,0
1296,4,Excavation,Excavation Co,313,339,97,0
1296,4,Plumbing,Plumbing Co,313,293,100,0
1296,5,Concrete,Concrete Co,360,369,79,1
1296,5,Electrical,Electrical Co,360,384,93,0
1297,1,Concrete,Concrete Co,440,478,61,0
1297,1,Carpentry,Carpentry Co,440,453,57,0
1297,2,Steel Erection,Steel Erection Co,880,962,99,0
1297,2,Electrical,Electrical Co,880,903,76,0
1297,3,Finishes,Finishes Co,1189,1249,83,1
1297,3,Concrete,Concrete Co,1189,1205,54,1
1297,4,Excavation,Excavation Co,880,836,53,1
1297,4,Electrical,Electrical Co,880,867,57,0
1297,5,Concrete,Concrete Co,1013,981,79,0
1297,5,Electrical,Electrical Co,1013,927,92,0
1298,1,Carpentry,Carpentry Co,67,66,100,1
1298,1,Concrete,Concrete Co,67,61,81,0
1298,2,Carpentry,Carpentry Co,134,139,83,0
1298,2,Plumbing,Plumbing Co,134,143,63,0
1298,3,Excavation,Excavation Co,181,191,66,0
1298,3,Concrete,Concrete Co,181,177,66,0
1298,4,Plumbing,Plumbing Co,134,137,64,0
1298,4,Carpentry,Carpentry Co,134,143,52,0
1298,5,Electrical,Electrical Co,154,155,67,0
1298,5,Plumbing,Plumbing Co,154,154,73,2
1299,1,Steel Erection,Steel Erection Co,379,368,54,0
1299,1,Finishes,Finishes Co,379,344,84,0
1299,2,Plumbing,Plumbing Co,759,770,63,0
1299,2,HVAC,HVAC Co,759,703,99,0
1299,3,Excavation,Excavation Co,1025,1087,63,0
1299,3,Carpentry,Carpentry Co,1025,1008,53,1
1299,4,Steel Erection,Steel Erection Co,759,735,83,0
1299,4,Excavation,Excavation Co,759,701,102,1
1299,5,Plumbing,Plumbing Co,873,900,60,0
1299,5,HVAC,HVAC Co,873,838,76,0
1300,1,Electrical,Electrical Co,115,111,68,0
1300,1,HVAC,HVAC Co,115,112,64,1
1300,2,Electrical,Electrical Co,231,231,50,2
1300,2,Finishes,Finishes Co,231,250,79,2
1300,3,Plumbing,Plumbing Co,312,296,51,0
1300,3,Concrete,Concrete Co,312,314,103,1
1300,4,HVAC,HVAC Co,231,253,86,0
1300,4,Carpentry,Carpentry Co,231,241,98,0
1300,5,Concrete,Concrete Co,266,246,101,0
1300,5,Excavation,Excavation Co,266,251,80,0
1301,1,HVAC,HVAC Co,320,327,88,0
1301,1,Electrical,Electrical Co,320,307,51,0
1301,2,Excavation,Excavation Co,640,666,60,0
1301,2,HVAC,HVAC Co,640,688,57,0
1301,3,Plumbing,Plumbing Co,865,814,75,0
1301,3,Carpentry,Carpentry Co,865,799,67,0
1301,4,Finishes,Finishes Co,640,621,89,1
1301,4,Concrete,Concrete Co,640,604,100,0
1301,5,Excavation,Excavation Co,737,667,98,0
1301,5,Concrete,Concrete Co,737,719,78,2
1302,1,HVAC,HVAC Co,175,187,62,1
1302,1,Carpentry,Carpentry Co,175,176,104,0
1302,2,Concrete,Concrete Co,350,339,74,0
1302,2,Steel Erection,Steel Erection Co,350,341,52,1
1302,3,Concrete,Concrete Co,473,449,57,0
1302,3,HVAC,HVAC Co,473,514,100,1
1302,4,Concrete,Concrete Co,350,350,83,0
1302,4,Plumbing,Plumbing Co,350,381,70,0
1302,5,HVAC,HVAC Co,403,415,90,0
1302,5,Concrete,Concrete Co,403,411,59,1
1303,1,Excavation,Excavation Co,112,121,61,0
1303,1,Finishes,Finishes Co,112,112,50,1
1303,2,Plumbing,Plumbing Co,224,227,81,0
1303,2,Electrical,Electrical Co,224,234,98,1
1303,3,Plumbing,Plumbing Co,303,299,91,0
1303,3,Concrete,Concrete Co,303,275,93,0
1303,4,Plumbing,Plumbing Co,224,224,62,0
1303,4,HVAC,HVAC Co,224,234,90,0
1303,5,Concrete,Concrete Co,258,243,101,0
1303,5,Steel Erection,Steel Erection Co,258,282,71,0
1304,1,Carpentry,Carpentry Co,429,397,55,1
1304,1,Plumbing,Plumbing Co,429,392,78,0
1304,2,Carpentry,Carpentry Co,858,918,59,1
1304,2,Electrical,Electrical Co,858,850,62,0
1304,3,Carpentry,Carpentry Co,1159,1139,79,0
1304,3,Concrete,Concrete Co,1159,1246,99,0
1304,4,Finishes,Finishes Co,858,939,54,0
1304,4,Electrical,Electrical Co,858,883,94,0
1304,5,Concrete,Concrete Co,987,1080,58,0
1304,5,Electrical,Electrical Co,987,991,56,1
1305,1,Electrical,Electrical Co,202,199,89,1
1305,1,Excavation,Excavation Co,202,188,65,0
1305,2,Concrete,Concrete Co,405,427,96,1
1305,2,HVAC,HVAC Co,405,364,60,1
1305,3,Carpentry,Carpentry Co,547,513,93,0
1305,3,Steel Erection,Steel Erection Co,547,542,107,1
1305,4,Finishes,Finishes Co,405,426,94,1
1305,4,Steel Erection,Steel Erection Co,405,370,98,0
1305,5,Carpentry,Carpentry Co,466,452,107,0
1305,5,Finishes,Finishes Co,466,450,83,0
1306,1,Excavation,Excavation Co,308,291,99,0
1306,1,Plumbing,Plumbing Co,308,308,97,0
1306,2,Finishes,Finishes Co,617,620,98,0
1306,2,Steel Erection,Steel Erection Co,617,605,101,0
1306,3,Concrete,Concrete Co,833,894,62,0
1306,3,Excavation,Excavation Co,833,754,50,1
1306,4,Plumbing,Plumbing Co,617,568,50,0
1306,4,Excavation,Excavation Co,617,634,87,0
1306,5,Excavation,Excavation Co,710,646,97,1
1306,5,Concrete,Concrete Co,710,760,91,1
1307,1,Excavation,Excavation Co,211,201,52,0
1307,1,Electrical,Electrical Co,211,195,100,0
1307,2,Finishes,Finishes Co,422,421,104,1
1307,2,Plumbing,Plumbing Co,422,394,76,0
1307,3,Plumbing,Plumbing Co,570,514,107,0
1307,3,Excavation,Excavation Co,570,575,85,0
1307,4,Finishes,Finishes Co,422,395,81,0
1307,4,Plumbing,Plumbing Co,422,423,75,0
1307,5,HVAC,HVAC Co,486,507,74,0
1307,5,Carpentry,Carpentry Co,486,442,56,0
1308,1,Carpentry,Carpentry Co,289,269,70,0
1308,1,Plumbing,Plumbing Co,289,278,106,0
1308,2,Plumbing,Plumbing Co,579,625,109,0
1308,2,Excavation,Excavation Co,579,521,77,0
1308,3,HVAC,HVAC Co,782,781,62,0
1308,3,Finishes,Finishes Co,782,801,50,0
1308,4,Excavation,Excavation Co,579,524,56,0
1308,4,Carpentry,Carpentry Co,579,569,88,1
1308,5,Carpentry,Carpentry Co,666,624,52,0
1308,5,Steel Erection,Steel Erection Co,666,603,95,0
1309,1,Concrete,Concrete Co,440,468,50,0
1309,1,Steel Erection,Steel Erection Co,440,476,98,1
1309,2,Finishes,Finishes Co,880,895,65,0
1309,2,Electrical,Electrical Co,880,963,59,1
1309,3,Plumbing,Plumbing Co,1189,1098,55,1
1309,3,Finishes,Finishes Co,1189,1187,65,1
1309,4,Steel Erection,Steel Erection Co,880,838,61,0
1309,4,Finishes,Finishes Co,880,888,103,1
1309,5,Carpentry,Carpentry Co,1012,1012,91,0
1309,5,Electrical,Electrical Co,1012,920,97,1
1310,1,Excavation,Excavation Co,475,460,92,0
1310,1,Concrete,Concrete Co,475,516,66,1
1310,2,Excavation,Excavation Co,951,922,91,0
1310,2,Steel Erection,Steel Erection Co,951,988,73,1
1310,3,Finishes,Finishes Co,1283,1212,85,0
1310,3,Concrete,Concrete Co,1283,1197,52,0
1310,4,Carpentry,Carpentry Co,951,918,84,0
1310,4,Finishes,Finishes Co,951,1037,83,0
1310,5,HVAC,HVAC Co,1093,1020,80,1
1310,5,Concrete,Concrete Co,1093,1057,82,0
1311,1,HVAC,HVAC Co,136,135,63,0
1311,1,Electrical,Electrical Co,136,133,92,0
1311,2,Electrical,Electrical Co,273,257,84,0
1311,2,Carpentry,Carpentry Co,273,277,64,0
1311,3,Electrical,Electrical Co,369,333,70,0
1311,3,Finishes,Finishes Co,369,392,79,0
1311,4,Steel Erection,Steel Erection Co,273,275,67,0
1311,4,Electrical,Electrical Co,273,299,78,1
1311,5,Carpentry,Carpentry Co,314,283,92,1
1311,5,Plumbing,Plumbing Co,314,315,79,0
1312,1,Finishes,Finishes Co,105,103,68,0
1312,1,Plumbing,Plumbing Co,105,97,102,0
1312,2,Concrete,Concrete Co,211,190,60,0
1312,2,Steel Erection,Steel Erection Co,211,209,89,0
1312,3,Plumbing,Plumbing Co,285,307,70,0
1312,3,Excavation,Excavation Co,285,293,95,1
1312,4,Carpentry,Carpentry Co,211,202,77,0
1312,4,Steel Erection,Steel Erection Co,211,225,84,0
1312,5,Concrete,Concrete Co,243,244,109,1
1312,5,HVAC,HVAC Co,243,250,91,0
1313,1,Finishes,Finishes Co,299,321,62,0
1313,1,Carpentry,Carpentry Co,299,306,103,0
1313,2,Electrical,Electrical Co,599,575,59,1
1313,2,Plumbing,Plumbing Co,599,621,82,0
1313,3,Finishes,Finishes Co,809,761,96,1
1313,3,Carpentry,Carpentry Co,809,887,68,0
1313,4,Concrete,Concrete Co,599,564,88,0
1313,4,Steel Erection,Steel Erection Co,599,600,88,1
1313,5,Excavation,Excavation Co,689,723,76,1
1313,5,Plumbing,Plumbing Co,689,695,95,0
1314,1,Steel Erection,Steel Erection Co,205,201,109,0
1314,1,Carpentry,Carpentry Co,205,188,58,0
1314,2,Finishes,Finishes Co,410,415,91,1
1314,2,Carpentry,Carpentry Co,410,439,85,0
1314,3,Steel Erection,Steel Erection Co,554,548,77,1
1314,3,HVAC,HVAC Co,554,596,59,0
1314,4,Carpentry,Carpentry Co,410,395,57,0
1314,4,Excavation,Excavation Co,410,413,73,0
1314,5,Steel Erection,Steel Erection Co,472,464,79,0
1314,5,Finishes,Finishes Co,472,484,61,0
1315,1,HVAC,HVAC Co,151,149,53,1
1315,1,Electrical,Electrical Co,151,159,99,2
1315,2,HVAC,HVAC Co,302,291,83,0
1315,2,Excavation,Excavation Co,302,306,53,0
1315,3,Finishes,Finishes Co,407,387,69,0
1315,3,Electrical,Electrical Co,407,424,101,0
1315,4,Excavation,Excavation Co,302,280,98,0
1315,4,Steel Erection,Steel Erection Co,302,294,81,1
1315,5,Plumbing,Plumbing Co,347,346,64,1
1315,5,Concrete,Concrete Co,347,331,84,0
1316,1,Plumbing,Plumbing Co,115,122,82,0
1316,1,Concrete,Concrete Co,115,108,57,0
1316,2,Concrete,Concrete Co,231,230,89,0
1316,2,Electrical,Electrical Co,231,228,79,1
1316,3,Electrical,Electrical Co,311,297,85,1
1316,3,HVAC,HVAC Co,311,316,54,1
1316,4,Concrete,Concrete Co,231,243,105,0
1316,4,Steel Erection,Steel Erection Co,231,216,60,0
1316,5,Electrical,Electrical Co,265,244,107,0
1316,5,Plumbing,Plumbing Co,265,275,65,0
1317,1,Steel Erection,Steel Erection Co,112,102,108,1
1317,1,Electrical,Electrical Co,112,116,51,0
1317,2,Excavation,Excavation Co,224,232,90,1
1317,2,Concrete,Concrete Co,224,244,79,1
1317,3,Excavation,Excavation Co,303,319,108,0
1317,3,Finishes,Finishes Co,303,318,78,0
1317,4,Concrete,Concrete Co,224,221,74,1
1317,4,Excavation,Excavation Co,224,213,58,0
1317,5,Finishes,Finishes Co,258,243,88,0
1317,5,Excavation,Excavation Co,258,266,101,0
1318,1,Concrete,Concrete Co,402,433,80,0
1318,1,Electrical,Electrical Co,402,382,75,0
1318,2,Concrete,Concrete Co,804,820,77,0
1318,2,Carpentry,Carpentry Co,804,767,107,0
1318,3,Electrical,Electrical Co,1085,1103,108,0
1318,3,Concrete,Concrete Co,1085,1186,63,1
1318,4,Excavation,Excavation Co,804,829,91,0
1318,4,Carpentry,Carpentry Co,804,862,52,1
1318,5,Steel Erection,Steel Erection Co,924,988,100,0
1318,5,HVAC,HVAC Co,924,940,58,0
1319,1,Carpentry,Carpentry Co,419,449,77,1
1319,1,HVAC,HVAC Co,419,388,79,0
1319,2,Plumbing,Plumbing Co,838,875,107,0
1319,2,HVAC,HVAC Co,838,796,73,0
1319,3,Steel Erection,Steel Erection Co,1132,1142,97,0
1319,3,HVAC,HVAC Co,1132,1190,54,0
1319,4,Plumbing,Plumbing Co,838,824,62,0
1319,4,HVAC,HVAC Co,838,878,85,0
1319,5,Electrical,Electrical Co,964,1029,88,0
1319,5,HVAC,HVAC Co,964,937,62,0
1320,1,Steel Erection,Steel Erection Co,485,525,102,1
1320,1,Carpentry,Carpentry Co,485,483,79,0
1320,2,Excavation,Excavation Co,971,874,66,0
1320,2,HVAC,HVAC Co,971,1063,108,1
1320,3,Carpentry,Carpentry Co,1311,1442,105,0
1320,3,Steel Erection,Steel Erection Co,1311,1412,88,1
1320,4,Finishes,Finishes Co,971,992,63,1
1320,4,HVAC,HVAC Co,971,919,96,0
1320,5,Carpentry,Carpentry Co,1117,1008,102,1
1320,5,Finishes,Finishes Co,1117,1201,92,1
1321,1,Steel Erection,Steel Erection Co,453,461,67,1
1321,1,Carpentry,Carpentry Co,453,425,54,2
1321,2,HVAC,HVAC Co,906,949,73,0
1321,2,Finishes,Finishes Co,906,886,72,0
1321,3,Carpentry,Carpentry Co,1223,1121,95,1
1321,3,Plumbing,Plumbing Co,1223,1185,93,0
1321,4,Concrete,Concrete Co,906,943,65,0
1321,4,Electrical,Electrical Co,906,909,95,0
1321,5,Concrete,Concrete Co,1042,1053,83,0
1321,5,Excavation,Excavation Co,1042,1021,74,2
1322,1,Concrete,Concrete Co,381,344,88,1
1322,1,Finishes,Finishes Co,381,359,77,1
1322,2,Electrical,Electrical Co,762,816,107,0
1322,2,Plumbing,Plumbing Co,762,781,74,0
1322,3,Electrical,Electrical Co,1029,986,78,0
1322,3,Carpentry,Carpentry Co,1029,1032,81,0
1322,4,Steel Erection,Steel Erection Co,762,764,50,0
1322,4,Plumbing,Plumbing Co,762,771,95,0
1322,5,Plumbing,Plumbing Co,877,925,103,0
1322,5,Carpentry,Carpentry Co,877,840,56,0
1323,1,Carpentry,Carpentry Co,418,422,97,0
1323,1,Electrical,Electrical Co,418,419,71,0
1323,2,Steel Erection,Steel Erection Co,837,919,92,1
1323,2,Excavation,Excavation Co,837,875,80,0
1323,3,Concrete,Concrete Co,1130,1057,67,1
1323,3,Electrical,Electrical Co,1130,1055,52,0
1323,4,Steel Erection,Steel Erection Co,837,814,70,0
1323,4,Concrete,Concrete Co,837,911,106,0
1323,5,Carpentry,Carpentry Co,963,1056,71,0
1323,5,Concrete,Concrete Co,963,873,58,0
1324,1,Excavation,Excavation Co,381,355,74,1
1324,1,Plumbing,Plumbing Co,381,377,76,0
1324,2,HVAC,HVAC Co,762,697,52,0
1324,2,Plumbing,Plumbing Co,762,825,78,1
1324,3,Carpentry,Carpentry Co,1028,1026,109,0
1324,3,Concrete,Concrete Co,1028,978,72,0
1324,4,Steel Erection,Steel Erection Co,762,755,104,0
1324,4,Concrete,Concrete Co,762,810,91,0
1324,5,Finishes,Finishes Co,876,926,70,1
1324,5,Carpentry,Carpentry Co,876,846,82,0
1325,1,Steel Erection,Steel Erection Co,82,80,101,0
1325,1,Electrical,Electrical Co,82,80,67,0
1325,2,Excavation,Excavation Co,165,180,94,0
1325,2,Steel Erection,Steel Erection Co,165,154,73,1
1325,3,Carpentry,Carpentry Co,223,225,69,0
1325,3,Plumbing,Plumbing Co,223,210,64,1
1325,4,Excavation,Excavation Co,165,157,57,0
1325,4,Steel Erection,Steel Erection Co,165,156,52,0
1325,5,Excavation,Excavation Co,190,192,70,1
1325,5,Finishes,Finishes Co,190,197,59,0
1326,1,Plumbing,Plumbing Co,157,159,58,0
1326,1,Excavation,Excavation Co,157,154,57,1
1326,2,Excavation,Excavation Co,314,287,94,1
1326,2,Electrical,Electrical Co,314,308,71,0
1326,3,Steel Erection,Steel Erection Co,425,458,108,1
1326,3,Concrete,Concrete Co,425,427,64,1
1326,4,HVAC,HVAC Co,314,301,91,1
1326,4,Excavation,Excavation Co,314,289,56,1
1326,5,Finishes,Finishes Co,362,373,90,0
1326,5,Steel Erection,Steel Erection Co,362,344,67,0
1327,1,Electrical,Electrical Co,228,219,63,0
1327,1,Steel Erection,Steel Erection Co,228,210,58,0
1327,2,Plumbing,Plumbing Co,457,423,54,0
1327,2,Finishes,Finishes Co,457,417,107,0
1327,3,Carpentry,Carpentry Co,617,588,84,0
1327,3,Plumbing,Plumbing Co,617,606,58,0
1327,4,Electrical,Electrical Co,457,436,98,0
1327,4,Plumbing,Plumbing Co,457,494,101,0
1327,5,HVAC,HVAC Co,525,528,95,0
1327,5,Concrete,Concrete Co,525,566,66,0
1328,1,Carpentry,Carpentry Co,113,121,64,0
1328,1,Plumbing,Plumbing Co,113,110,87,0
1328,2,Concrete,Concrete Co,227,227,66,0
1328,2,Carpentry,Carpentry Co,227,209,102,0
1328,3,Steel Erection,Steel Erection Co,306,319,76,0
1328,3,Carpentry,Carpentry Co,306,321,93,1
1328,4,Concrete,Concrete Co,227,228,55,1
1328,4,Plumbing,Plumbing Co,227,224,75,0
1328,5,Steel Erection,Steel Erection Co,261,246,67,0
1328,5,Carpentry,Carpentry Co,261,261,58,0
1329,1,Steel Erection,Steel Erection Co,90,95,64,1
1329,1,Electrical,Electrical Co,90,87,94,0
1329,2,Electrical,Electrical Co,180,173,86,0
1329,2,HVAC,HVAC Co,180,173,94,0
1329,3,Concrete,Concrete Co,244,264,53,0
1329,3,Finishes,Finishes Co,244,234,66,0
1329,4,Plumbing,Plumbing Co,180,179,68,1
1329,4,Steel Erection,Steel Erection Co,180,162,75,0
1329,5,Concrete,Concrete Co,207,193,104,0
1329,5,Finishes,Finishes Co,207,218,109,1
1330,1,Concrete,Concrete Co,114,114,60,1
1330,1,Finishes,Finishes Co,114,113,101,0
1330,2,Steel Erection,Steel Erection Co,229,238,107,0
1330,2,Plumbing,Plumbing Co,229,210,79,0
1330,3,Steel Erection,Steel Erection Co,310,295,53,0
1330,3,Concrete,Concrete Co,310,291,83,0
1330,4,Concrete,Concrete Co,229,245,58,0
1330,4,HVAC,HVAC Co,229,229,64,0
1330,5,HVAC,HVAC Co,264,266,98,0
1330,5,Carpentry,Carpentry Co,264,254,95,0
1331,1,Carpentry,Carpentry Co,403,393,86,1
1331,1,Finishes,Finishes Co,403,441,95,1
1331,2,Excavation,Excavation Co,807,760,60,1
1331,2,Plumbing,Plumbing Co,807,785,104,0
1331,3,Carpentry,Carpentry Co,1089,1128,91,0
1331,3,Electrical,Electrical Co,1089,1151,85,0
1331,4,Excavation,Excavation Co,807,747,86,1
1331,4,Plumbing,Plumbing Co,807,828,88,1
1331,5,Excavation,Excavation Co,928,1012,105,1
1331,5,HVAC,HVAC Co,928,856,88,0
1332,1,HVAC,HVAC Co,311,295,102,0
1332,1,Electrical,Electrical Co,311,294,101,0
1332,2,Plumbing,Plumbing Co,623,619,54,0
1332,2,Concrete,Concrete Co,623,655,72,0
1332,3,Steel Erection,Steel Erection Co,841,812,65,0
1332,3,Excavation,Excavation Co,841,826,69,1
1332,4,Excavation,Excavation Co,623,653,57,0
1332,4,Carpentry,Carpentry Co,623,601,108,0
1332,5,Excavation,Excavation Co,716,734,57,0
1332,5,Concrete,Concrete Co,716,770,84,0
1333,1,Finishes,Finishes Co,390,405,75,0
1333,1,Carpentry,Carpentry Co,390,366,62,0
1333,2,Carpentry,Carpentry Co,781,773,67,0
1333,2,Plumbing,Plumbing Co,781,757,71,0
1333,3,Steel Erection,Steel Erection Co,1055,1048,106,1
1333,3,Finishes,Finishes Co,1055,1075,61,1
1333,4,Excavation,Excavation Co,781,842,93,0
1333,4,Finishes,Finishes Co,781,819,60,0
1333,5,Excavation,Excavation Co,899,842,51,0
1333,5,Carpentry,Carpentry Co,899,816,55,0
1334,1,Finishes,Finishes Co,78,78,86,0
1334,1,Electrical,Electrical Co,78,79,93,0
1334,2,Carpentry,Carpentry Co,157,167,77,0
1334,2,HVAC,HVAC Co,157,168,54,0
1334,3,Concrete,Concrete Co,212,200,107,0
1334,3,Excavation,Excavation Co,212,225,101,0
1334,4,HVAC,HVAC Co,157,146,89,2
1334,4,Electrical,Electrical Co,157,165,76,0
1334,5,Concrete,Concrete Co,180,192,69,0
1334,5,Electrical,Electrical Co,180,166,56,0
1335,1,Plumbing,Plumbing Co,403,394,54,0
1335,1,Steel Erection,Steel Erection Co,403,369,67,0
1335,2,Steel Erection,Steel Erection Co,807,764,59,0
1335,2,Finishes,Finishes Co,807,881,75,0
1335,3,Plumbing,Plumbing Co,1090,1120,61,0
1335,3,Carpentry,Carpentry Co,1090,982,67,0
1335,4,Plumbing,Plumbing Co,807,833,58,0
1335,4,Finishes,Finishes Co,807,802,88,1
1335,5,Carpentry,Carpentry Co,928,1002,101,2
1335,5,HVAC,HVAC Co,928,981,69,0
1336,1,Steel Erection,Steel Erection Co,82,75,73,1
1336,1,Concrete,Concrete Co,82,79,63,0
1336,2,Finishes,Finishes Co,164,165,92,0
1336,2,Electrical,Electrical Co,164,155,107,0
1336,3,Electrical,Electrical Co,222,201,58,2
1336,3,Excavation,Excavation Co,222,204,54,1
1336,4,Carpentry,Carpentry Co,164,161,63,0
1336,4,HVAC,HVAC Co,164,161,67,0
1336,5,Carpentry,Carpentry Co,189,195,62,0
1336,5,Plumbing,Plumbing Co,189,203,60,0
1337,1,HVAC,HVAC Co,74,72,93,0
1337,1,Concrete,Concrete Co,74,80,79,0
1337,2,Electrical,Electrical Co,148,151,50,1
1337,2,Plumbing,Plumbing Co,148,144,50,0
1337,3,Electrical,Electrical Co,200,214,75,0
1337,3,Steel Erection,Steel Erection Co,200,195,75,0
1337,4,Electrical,Electrical Co,148,152,68,0
1337,4,Carpentry,Carpentry Co,148,134,64,1
1337,5,Steel Erection,Steel Erection Co,170,179,63,0
1337,5,Electrical,Electrical Co,170,153,59,0
1338,1,HVAC,HVAC Co,68,72,63,0
1338,1,Concrete,Concrete Co,68,67,93,0
1338,2,Finishes,Finishes Co,136,140,65,1
1338,2,Carpentry,Carpentry Co,136,128,50,0
1338,3,Concrete,Concrete Co,183,173,66,0
1338,3,HVAC,HVAC Co,183,197,85,1
1338,4,HVAC,HVAC Co,136,132,95,0
1338,4,Finishes,Finishes Co,136,143,98,0
1338,5,Plumbing,Plumbing Co,156,154,99,1
1338,5,Concrete,Concrete Co,156,167,80,1
1339,1,HVAC,HVAC Co,409,372,65,0
1339,1,Electrical,Electrical Co,409,387,81,1
1339,2,Plumbing,Plumbing Co,818,865,95,0
1339,2,Concrete,Concrete Co,818,782,108,1
1339,3,Plumbing,Plumbing Co,1104,1025,103,0
1339,3,HVAC,HVAC Co,1104,1038,68,1
1339,4,Excavation,Excavation Co,818,852,79,1
1339,4,Plumbing,Plumbing Co,818,839,80,1
1339,5,Excavation,Excavation Co,941,981,53,0
1339,5,HVAC,HVAC Co,941,893,81,0
1340,1,Concrete,Concrete Co,373,388,53,0
1340,1,Carpentry,Carpentry Co,373,371,71,0
1340,2,Electrical,Electrical Co,746,777,72,0
1340,2,Steel Erection,Steel Erection Co,746,768,71,2
1340,3,Concrete,Concrete Co,1008,938,106,1
1340,3,Plumbing,Plumbing Co,1008,1013,85,0
1340,4,HVAC,HVAC Co,746,720,74,0
1340,4,Carpentry,Carpentry Co,746,761,85,0
1340,5,HVAC,HVAC Co,858,918,101,1
1340,5,Electrical,Electrical Co,858,927,50,0
1341,1,Electrical,Electrical Co,222,224,73,0
1341,1,Concrete,Concrete Co,222,230,107,1
1341,2,Electrical,Electrical Co,445,452,74,1
1341,2,Steel Erection,Steel Erection Co,445,400,55,0
1341,3,Steel Erection,Steel Erection Co,601,611,74,1
1341,3,Concrete,Concrete Co,601,624,83,0
