project_id,phase_id,phase_name,planned_start,planned_end,actual_start,actual_end,planned_cost,actual_cost,planned_hours,actual_hours,weather_delay_days
1302,1,Site Prep,1998-05-11,1998-10-15,1998-05-11,1998-10-29 00:00:00,525955,538459,525,512,2
1302,2,Foundation,1998-10-16,1999-03-08,1998-10-16,1999-03-22 00:00:00,1157102,1208385,1051,1072,2
1302,3,Structural,1999-03-09,1999-07-16,1999-03-09,1999-07-12 00:00:00,1472675,1542323,1420,1454,0
1302,4,Enclosure,1999-07-17,1999-12-11,1999-07-17,1999-12-13 00:00:00,946720,963833,1051,1087,1
1302,5,Interiors,1999-12-12,2000-04-13,1999-12-12,2000-04-11 00:00:00,1051911,1108969,1209,1221,0
1303,1,Site Prep,2005-01-02,2005-03-20,2005-01-02,2005-03-31 00:00:00,337291,348993,337,338,1
1303,2,Foundation,2005-03-21,2005-06-09,2005-03-21,2005-06-18 00:00:00,742041,762221,674,694,0
1303,3,Structural,2005-06-10,2005-10-03,2005-06-10,2005-09-29 00:00:00,944416,966846,910,947,0
1303,4,Enclosure,2005-10-04,2006-01-28,2005-10-04,2006-01-24 00:00:00,607125,650814,674,671,0
1303,5,Interiors,2006-01-29,2006-06-01,2006-01-29,2006-06-11 00:00:00,674583,689619,775,812,0
1304,1,Site Prep,2004-07-10,2004-11-27,2004-07-10,2004-11-29 00:00:00,1288079,1217771,1288,1276,0
1304,2,Foundation,2004-11-28,2005-04-25,2004-11-28,2005-04-22 00:00:00,2833774,2988566,2576,2702,0
1304,3,Structural,2005-04-26,2005-08-17,2005-04-26,2005-08-17 00:00:00,3606622,3883053,3477,3753,2
1304,4,Enclosure,2005-08-18,2005-12-20,2005-08-18,2005-12-28 00:00:00,2318542,2428644,2576,2613,1
1304,5,Interiors,2005-12-21,2006-04-17,2005-12-21,2006-04-16 00:00:00,2576158,2628786,2962,3149,2
1305,1,Site Prep,2015-05-15,2015-09-18,2015-05-15,2015-09-16 00:00:00,608014,639436,608,603,5
1305,2,Foundation,2015-09-19,2016-01-07,2015-09-19,2016-01-12 00:00:00,1337631,1400843,1216,1249,1
1305,3,Structural,2016-01-08,2016-04-23,2016-01-08,2016-05-02 00:00:00,1702439,1757338,1641,1695,3
1305,4,Enclosure,2016-04-24,2016-09-01,2016-04-24,2016-09-11 00:00:00,1094425,1188568,1216,1238,0
1305,5,Interiors,2016-09-02,2016-12-27,2016-09-02,2017-01-03 00:00:00,1216028,1292658,1398,1404,3
1306,1,Site Prep,2007-08-08,2007-10-13,2007-08-08,2007-10-18 00:00:00,926598,980131,926,909,4
1306,2,Foundation,2007-10-14,2007-12-13,2007-10-14,2007-12-19 00:00:00,2038515,2078133,1853,1770,0
1306,3,Structural,2007-12-14,2008-02-10,2007-12-14,2008-02-07 00:00:00,2594474,2738956,2501,2545,0
1306,4,Enclosure,2008-02-11,2008-05-01,2008-02-11,2008-04-27 00:00:00,1667876,1708522,1853,1858,4
1306,5,Interiors,2008-05-02,2008-07-13,2008-05-02,2008-07-25 00:00:00,1853196,1912922,2131,2098,1
1307,1,Site Prep,2007-02-21,2007-06-27,2007-02-21,2007-07-11 00:00:00,633971,651428,633,633,0
1307,2,Foundation,2007-06-28,2007-11-12,2007-06-28,2007-11-23 00:00:00,1394736,1406038,1267,1268,2
1307,3,Structural,2007-11-13,2008-02-29,2007-11-13,2008-02-26 00:00:00,1775119,1831251,1711,1780,0
1307,4,Enclosure,2008-03-01,2008-05-23,2008-03-01,2008-05-24 00:00:00,1141147,1166784,1267,1293,2
1307,5,Interiors,2008-05-24,2008-08-25,2008-05-24,2008-08-23 00:00:00,1267942,1298730,1458,1508,1
1308,1,Site Prep,2007-01-12,2007-04-23,2007-01-12,2007-05-03 00:00:00,869013,895878,869,914,0
1308,2,Foundation,2007-04-24,2007-09-01,2007-04-24,2007-09-09 00:00:00,1911830,1992006,1738,1769,5
1308,3,Structural,2007-09-02,2007-12-18,2007-09-02,2007-12-17 00:00:00,2433238,2501325,2346,2322,2
1308,4,Enclosure,2007-12-19,2008-04-16,2007-12-19,2008-04-15 00:00:00,1564225,1668677,1738,1692,2
1308,5,Interiors,2008-04-17,2008-08-22,2008-04-17,2008-08-24 00:00:00,1738027,1808648,1998,2074,1
1309,1,Site Prep,1998-01-03,1998-03-31,1998-01-03,1998-03-30 00:00:00,1321233,1345846,1321,1361,4
1309,2,Foundation,1998-04-01,1998-06-22,1998-04-01,1998-07-06 00:00:00,2906713,2961536,2642,2723,0
1309,3,Structural,1998-06-23,1998-10-01,1998-06-23,1998-10-12 00:00:00,3699452,3780190,3567,3594,2
1309,4,Enclosure,1998-10-02,1998-12-11,1998-10-02,1998-12-20 00:00:00,2378219,2441490,2642,2617,0
1309,5,Interiors,1998-12-12,1999-03-28,1998-12-12,1999-03-24 00:00:00,2642466,2658492,3038,3130,5
1310,1,Site Prep,2020-05-18,2020-09-17,2020-05-18,2020-09-17 00:00:00,1426643,1454583,1426,1381,2
1310,2,Foundation,2020-09-18,2020-12-21,2020-09-18,2020-12-31 00:00:00,3138615,3234186,2853,2937,0
1310,3,Structural,2020-12-22,2021-03-23,2020-12-22,2021-03-31 00:00:00,3994602,4115701,3851,4102,3
1310,4,Enclosure,2021-03-24,2021-06-22,2021-03-24,2021-06-17 00:00:00,2567958,2665313,2853,2888,1
1310,5,Interiors,2021-06-23,2021-10-29,2021-06-23,2021-10-31 00:00:00,2853287,2953698,3281,3452,1
1311,1,Site Prep,2013-06-13,2013-10-26,2013-06-13,2013-11-09 00:00:00,410088,420674,410,403,2
1311,2,Foundation,2013-10-27,2014-02-01,2013-10-27,2014-02-04 00:00:00,902194,949410,820,856,0
1311,3,Structural,2014-02-02,2014-05-27,2014-02-02,2014-06-03 00:00:00,1148247,1151292,1107,1138,0
1311,4,Enclosure,2014-05-28,2014-09-25,2014-05-28,2014-10-06 00:00:00,738158,782306,820,788,1
1311,5,Interiors,2014-09-26,2015-01-06,2014-09-26,2015-01-20 00:00:00,820176,802694,943,934,4
1312,1,Site Prep,2000-02-22,2000-05-07,2000-02-22,2000-05-16 00:00:00,317587,322407,317,331,4
1312,2,Foundation,2000-05-08,2000-06-30,2000-05-08,2000-07-12 00:00:00,698692,741093,635,655,2
1312,3,Structural,2000-07-01,2000-09-08,2000-07-01,2000-09-10 00:00:00,889245,902875,857,856,2
1312,4,Enclosure,2000-09-09,2000-10-31,2000-09-09,2000-11-11 00:00:00,571657,560835,635,630,0
1312,5,Interiors,2000-11-01,2000-12-28,2000-11-01,2000-12-31 00:00:00,635175,664185,730,732,3
1313,1,Site Prep,2011-09-21,2011-11-27,2011-09-21,2011-12-08 00:00:00,899716,980226,899,944,2
1313,2,Foundation,2011-11-28,2012-02-09,2011-11-28,2012-02-20 00:00:00,1979375,2011009,1799,1814,4
1313,3,Structural,2012-02-10,2012-05-02,2012-02-10,2012-05-11 00:00:00,2519205,2735614,2429,2403,2
1313,4,Enclosure,2012-05-03,2012-07-19,2012-05-03,2012-07-14 00:00:00,1619489,1637006,1799,1792,1
1313,5,Interiors,2012-07-20,2012-10-08,2012-07-20,2012-10-03 00:00:00,1799432,1831224,2069,2073,0
1314,1,Site Prep,2001-07-31,2001-11-25,2001-07-31,2001-11-23 00:00:00,615907,672014,615,654,3
1314,2,Foundation,2001-11-26,2002-02-16,2001-11-26,2002-02-12 00:00:00,1354997,1356294,1231,1256,2
1314,3,Structural,2002-02-17,2002-05-27,2002-02-17,2002-05-27 00:00:00,1724541,1796114,1662,1695,5
1314,4,Enclosure,2002-05-28,2002-09-12,2002-05-28,2002-09-12 00:00:00,1108634,1146687,1231,1292,1
1314,5,Interiors,2002-09-13,2003-01-01,2002-09-13,2002-12-27 00:00:00,1231815,1230922,1416,1444,3
1315,1,Site Prep,1998-07-23,1998-11-21,1998-07-23,1998-11-18 00:00:00,453177,463247,453,467,3
1315,2,Foundation,1998-11-22,1999-04-25,1998-11-22,1999-04-26 00:00:00,996990,1058234,906,946,3
1315,3,Structural,1999-04-26,1999-09-22,1999-04-26,1999-10-05 00:00:00,1268896,1270969,1223,1218,3
1315,4,Enclosure,1999-09-23,2000-01-30,1999-09-23,2000-02-06 00:00:00,815719,826597,906,971,0
1315,5,Interiors,2000-01-31,2000-05-12,2000-01-31,2000-05-09 00:00:00,906354,930878,1042,1087,2
1316,1,Site Prep,2012-05-27,2012-08-24,2012-05-27,2012-08-29 00:00:00,346510,346614,346,356,0
1316,2,Foundation,2012-08-25,2012-12-02,2012-08-25,2012-12-08 00:00:00,762322,781881,693,687,4
1316,3,Structural,2012-12-03,2013-03-24,2012-12-03,2013-03-26 00:00:00,970228,991623,935,884,5
1316,4,Enclosure,2013-03-25,2013-06-18,2013-03-25,2013-06-24 00:00:00,623718,643188,693,677,2
1316,5,Interiors,2013-06-19,2013-09-28,2013-06-19,2013-10-01 00:00:00,693020,762295,796,787,1
1317,1,Site Prep,2006-02-24,2006-06-06,2006-02-24,2006-06-02 00:00:00,337201,345729,337,338,3
1317,2,Foundation,2006-06-07,2006-10-07,2006-06-07,2006-10-12 00:00:00,741843,768224,674,709,4
1317,3,Structural,2006-10-08,2007-01-22,2006-10-08,2007-02-04 00:00:00,944163,1036823,910,898,5
1317,4,Enclosure,2007-01-23,2007-05-29,2007-01-23,2007-06-02 00:00:00,606962,615844,674,705,4
1317,5,Interiors,2007-05-30,2007-09-04,2007-05-30,2007-09-08 00:00:00,674402,719295,775,779,2
1318,1,Site Prep,2012-03-29,2012-07-15,2012-03-29,2012-07-10 00:00:00,1206442,1273354,1206,1260,4
1318,2,Foundation,2012-07-16,2012-10-20,2012-07-16,2012-10-29 00:00:00,2654173,2747269,2412,2401,0
1318,3,Structural,2012-10-21,2013-02-09,2012-10-21,2013-02-05 00:00:00,3378039,3445883,3257,3395,0
1318,4,Enclosure,2013-02-10,2013-05-01,2013-02-10,2013-05-12 00:00:00,2171596,2304724,2412,2608,3
1318,5,Interiors,2013-05-02,2013-08-15,2013-05-02,2013-08-27 00:00:00,2412885,2658774,2774,2791,4
1319,1,Site Prep,2020-03-04,2020-06-02,2020-03-04,2020-05-30 00:00:00,1258496,1340207,1258,1292,4
1319,2,Foundation,2020-06-03,2020-08-22,2020-06-03,2020-08-20 00:00:00,2768692,2859237,2516,2579,3
1319,3,Structural,2020-08-23,2020-12-05,2020-08-23,2020-12-17 00:00:00,3523791,3586916,3397,3465,1
1319,4,Enclosure,2020-12-06,2021-03-10,2020-12-06,2021-03-20 00:00:00,2265294,2388196,2516,2501,1
1319,5,Interiors,2021-03-11,2021-06-09,2021-03-11,2021-06-18 00:00:00,2516993,2580106,2894,2967,0
1320,1,Site Prep,2021-12-11,2022-03-18,2021-12-11,2022-03-21 00:00:00,1457070,1389890,1457,1552,0
1320,2,Foundation,2022-03-19,2022-07-22,2022-03-19,2022-07-24 00:00:00,3205555,3427235,2914,2961,0
1320,3,Structural,2022-07-23,2022-10-25,2022-07-23,2022-10-22 00:00:00,4079797,3905565,3934,4065,2
1320,4,Enclosure,2022-10-26,2023-02-22,2022-10-26,2023-02-24 00:00:00,2622727,2605419,2914,2835,2
1320,5,Interiors,2023-02-23,2023-06-28,2023-02-23,2023-06-26 00:00:00,2914141,2955096,3351,3416,0
1321,1,Site Prep,2010-03-23,2010-06-06,2010-03-23,2010-06-04 00:00:00,1359758,1420933,1359,1382,0
1321,2,Foundation,2010-06-07,2010-09-23,2010-06-07,2010-10-02 00:00:00,2991468,3060723,2719,2888,0
1321,3,Structural,2010-09-24,2011-01-09,2010-09-24,2011-01-11 00:00:00,3807323,3939947,3671,3535,5
1321,4,Enclosure,2011-01-10,2011-04-13,2011-01-10,2011-04-25 00:00:00,2447565,2442921,2719,2925,0
1321,5,Interiors,2011-04-14,2011-08-06,2011-04-14,2011-08-09 00:00:00,2719517,2836871,3127,3003,0
1322,1,Site Prep,2005-01-04,2005-02-26,2005-01-04,2005-03-06 00:00:00,1144008,1204116,1144,1181,4
1322,2,Foundation,2005-02-27,2005-04-15,2005-02-27,2005-04-26 00:00:00,2516819,2629065,2288,2291,4
1322,3,Structural,2005-04-16,2005-05-30,2005-04-16,2005-06-09 00:00:00,3203224,3476966,3088,3215,0
1322,4,Enclosure,2005-05-31,2005-08-04,2005-05-31,2005-08-17 00:00:00,2059216,2088387,2288,2367,1
1322,5,Interiors,2005-08-05,2005-10-03,2005-08-05,2005-10-03 00:00:00,2288017,2429672,2631,2635,0
1323,1,Site Prep,2003-10-23,2003-12-23,2003-10-23,2004-01-02 00:00:00,1256119,1275033,1256,1283,2
1323,2,Foundation,2003-12-24,2004-02-28,2003-12-24,2004-03-07 00:00:00,2763463,2894919,2512,2695,2
1323,3,Structural,2004-02-29,2004-05-07,2004-02-29,2004-05-03 00:00:00,3517135,3807745,3391,3359,5
1323,4,Enclosure,2004-05-08,2004-08-04,2004-05-08,2004-08-11 00:00:00,2261015,2495798,2512,2578,2
1323,5,Interiors,2004-08-05,2004-10-18,2004-08-05,2004-10-19 00:00:00,2512239,2556879,2889,2753,3
1324,1,Site Prep,2005-02-17,2005-04-26,2005-02-17,2005-04-22 00:00:00,1143320,1166192,1143,1240,1
1324,2,Foundation,2005-04-27,2005-06-28,2005-04-27,2005-07-06 00:00:00,2515305,2708620,2286,2400,1
1324,3,Structural,2005-06-29,2005-09-16,2005-06-29,2005-09-19 00:00:00,3201298,3101917,3086,3045,0
1324,4,Enclosure,2005-09-17,2005-12-13,2005-09-17,2005-12-25 00:00:00,2057977,2077980,2286,2349,0
1324,5,Interiors,2005-12-14,2006-02-17,2005-12-14,2006-02-26 00:00:00,2286641,2394367,2629,2709,3
1325,1,Site Prep,2024-05-13,2024-08-07,2024-05-13,2024-08-11 00:00:00,248395,246531,248,249,1
1325,2,Foundation,2024-08-08,2024-10-20,2024-08-08,2024-11-01 00:00:00,546470,539064,496,513,2
1325,3,Structural,2024-10-21,2024-12-20,2024-10-21,2024-12-29 00:00:00,695508,734722,670,673,2
1325,4,Enclosure,2024-12-21,2025-03-23,2024-12-21,2025-04-04 00:00:00,447112,472393,496,483,3
1325,5,Interiors,2025-03-24,2025-06-15,2025-03-24,2025-06-16 00:00:00,496791,511408,571,573,1
1326,1,Site Prep,2023-09-07,2024-02-12,2023-09-07,2024-02-16 00:00:00,472406,470946,472,470,1
1326,2,Foundation,2024-02-13,2024-06-16,2024-02-13,2024-06-30 00:00:00,1039294,1066048,944,935,1
1326,3,Structural,2024-06-17,2024-12-03,2024-06-17,2024-11-28 00:00:00,1322738,1295510,1275,1282,4
1326,4,Enclosure,2024-12-04,2025-04-01,2024-12-04,2025-04-12 00:00:00,850331,872544,944,938,4
1326,5,Interiors,2025-04-02,2025-09-09,2025-04-02,2025-09-15 00:00:00,944813,994704,1086,1095,2
1327,1,Site Prep,2013-07-20,2013-10-11,2013-07-20,2013-10-12 00:00:00,685778,686430,685,696,2
1327,2,Foundation,2013-10-12,2013-12-28,2013-10-12,2014-01-05 00:00:00,1508712,1496354,1371,1385,4
1327,3,Structural,2013-12-29,2014-03-24,2013-12-29,2014-03-28 00:00:00,1920179,2086731,1851,1900,1
1327,4,Enclosure,2014-03-25,2014-06-19,2014-03-25,2014-06-22 00:00:00,1234401,1265167,1371,1425,2
1327,5,Interiors,2014-06-20,2014-08-16,2014-06-20,2014-08-28 00:00:00,1371557,1440989,1577,1646,0
1328,1,Site Prep,2021-03-10,2021-04-25,2021-03-10,2021-04-24 00:00:00,340526,358791,340,369,0
1328,2,Foundation,2021-04-26,2021-06-29,2021-04-26,2021-07-08 00:00:00,749158,765210,681,712,3
1328,3,Structural,2021-06-30,2021-08-20,2021-06-30,2021-08-17 00:00:00,953475,960672,919,939,0
1328,4,Enclosure,2021-08-21,2021-10-14,2021-08-21,2021-10-10 00:00:00,612948,633952,681,685,4
1328,5,Interiors,2021-10-15,2021-12-17,2021-10-15,2021-12-28 00:00:00,681053,725474,783,846,3
1329,1,Site Prep,2008-08-30,2008-12-02,2008-08-30,2008-12-05 00:00:00,271254,280409,271,262,0
1329,2,Foundation,2008-12-03,2009-02-16,2008-12-03,2009-02-22 00:00:00,596760,598475,542,541,2
1329,3,Structural,2009-02-17,2009-04-26,2009-02-17,2009-04-26 00:00:00,759513,814527,732,739,2
1329,4,Enclosure,2009-04-27,2009-07-05,2009-04-27,2009-07-16 00:00:00,488258,497691,542,559,0
1329,5,Interiors,2009-07-06,2009-09-30,2009-07-06,2009-09-30 00:00:00,542509,568097,623,627,1
1330,1,Site Prep,2008-01-12,2008-03-12,2008-01-12,2008-03-11 00:00:00,344492,334654,344,362,5
1330,2,Foundation,2008-03-13,2008-06-07,2008-03-13,2008-06-19 00:00:00,757882,756138,688,717,4
1330,3,Structural,2008-06-08,2008-08-06,2008-06-08,2008-08-03 00:00:00,964577,980006,930,943,1
1330,4,Enclosure,2008-08-07,2008-10-11,2008-08-07,2008-10-14 00:00:00,620085,626083,688,719,1
1330,5,Interiors,2008-10-12,2008-12-24,2008-10-12,2008-12-28 00:00:00,688984,717426,792,794,4
1331,1,Site Prep,2006-02-12,2006-04-24,2006-02-12,2006-04-20 00:00:00,1210874,1216150,1210,1241,3
1331,2,Foundation,2006-04-25,2006-07-16,2006-04-25,2006-07-15 00:00:00,2663923,2686197,2421,2442,0
1331,3,Structural,2006-07-17,2006-10-23,2006-07-17,2006-10-29 00:00:00,3390447,3544515,3269,3395,0
1331,4,Enclosure,2006-10-24,2007-01-26,2006-10-24,2007-02-05 00:00:00,2179573,2388964,2421,2510,4
1331,5,Interiors,2007-01-27,2007-04-29,2007-01-27,2007-05-07 00:00:00,2421748,2389856,2785,2917,4
1332,1,Site Prep,2020-01-28,2020-06-07,2020-01-28,2020-06-14 00:00:00,934778,963218,934,924,2
1332,2,Foundation,2020-06-08,2020-09-16,2020-06-08,2020-09-27 00:00:00,2056511,2196847,1869,1825,4
1332,3,Structural,2020-09-17,2021-01-28,2020-09-17,2021-01-25 00:00:00,2617378,2775736,2523,2496,1
1332,4,Enclosure,2021-01-29,2021-05-22,2021-01-29,2021-06-04 00:00:00,1682600,1694976,1869,1960,4
1332,5,Interiors,2021-05-23,2021-09-29,2021-05-23,2021-10-06 00:00:00,1869556,1831030,2149,2094,2
1333,1,Site Prep,2018-09-04,2018-11-28,2018-09-04,2018-12-03 00:00:00,1172694,1163663,1172,1219,2
1333,2,Foundation,2018-11-29,2019-01-30,2018-11-29,2019-01-29 00:00:00,2579927,2553627,2345,2513,3
1333,3,Structural,2019-01-31,2019-04-27,2019-01-31,2019-05-01 00:00:00,3283544,3272124,3166,3287,3
1333,4,Enclosure,2019-04-28,2019-07-26,2019-04-28,2019-07-21 00:00:00,2110849,2140546,2345,2434,0
1333,5,Interiors,2019-07-27,2019-10-08,2019-07-27,2019-10-21 00:00:00,2345388,2414822,2697,2716,1
1334,1,Site Prep,2023-02-04,2023-06-29,2023-02-04,2023-06-26 00:00:00,235761,252596,235,235,0
1334,2,Foundation,2023-06-30,2023-10-28,2023-06-30,2023-10-25 00:00:00,518676,558471,471,461,2
1334,3,Structural,2023-10-29,2024-02-24,2023-10-29,2024-02-28 00:00:00,660133,676580,636,653,4
1334,4,Enclosure,2024-02-25,2024-06-24,2024-02-25,2024-07-07 00:00:00,424371,461254,471,472,0
1334,5,Interiors,2024-06-25,2024-10-23,2024-06-25,2024-10-28 00:00:00,471523,505845,542,564,1
1335,1,Site Prep,2011-08-15,2011-10-14,2011-08-15,2011-10-27 00:00:00,1211653,1216108,1211,1228,4
1335,2,Foundation,2011-10-15,2011-12-28,2011-10-15,2011-12-25 00:00:00,2665637,2878501,2423,2588,2
1335,3,Structural,2011-12-29,2012-03-05,2011-12-29,2012-03-06 00:00:00,3392629,3669004,3271,3435,5
1335,4,Enclosure,2012-03-06,2012-05-20,2012-03-06,2012-05-20 00:00:00,2180976,2318430,2423,2543,0
1335,5,Interiors,2012-05-21,2012-07-24,2012-05-21,2012-08-02 00:00:00,2423307,2484820,2786,2892,0
1336,1,Site Prep,2016-02-04,2016-03-28,2016-02-04,2016-04-01 00:00:00,247222,256132,247,260,1
1336,2,Foundation,2016-03-29,2016-06-02,2016-03-29,2016-06-05 00:00:00,543889,552002,494,506,3
1336,3,Structural,2016-06-03,2016-08-03,2016-06-03,2016-08-04 00:00:00,692222,731147,667,702,2
1336,4,Enclosure,2016-08-04,2016-10-19,2016-08-04,2016-10-21 00:00:00,445000,445215,494,507,3
1336,5,Interiors,2016-10-20,2017-01-08,2016-10-20,2017-01-15 00:00:00,494444,513760,568,567,3
1337,1,Site Prep,2002-12-16,2003-02-13,2002-12-16,2003-02-24 00:00:00,222612,243110,222,220,2
1337,2,Foundation,2003-02-14,2003-04-10,2003-02-14,2003-04-22 00:00:00,489747,512323,445,464,3
1337,3,Structural,2003-04-11,2003-06-14,2003-04-11,2003-06-12 00:00:00,623314,632366,601,578,2
1337,4,Enclosure,2003-06-15,2003-08-14,2003-06-15,2003-08-12 00:00:00,400702,413414,445,427,0
1337,5,Interiors,2003-08-15,2003-10-14,2003-08-15,2003-10-15 00:00:00,445224,453288,512,538,0
1338,1,Site Prep,2016-07-08,2016-11-17,2016-07-08,2016-11-13 00:00:00,204357,205571,204,213,4
1338,2,Foundation,2016-11-18,2017-03-28,2016-11-18,2017-04-05 00:00:00,449586,453774,408,401,2
1338,3,Structural,2017-03-29,2017-09-14,2017-03-29,2017-09-23 00:00:00,572200,603722,551,593,3
1338,4,Enclosure,2017-09-15,2018-01-31,2017-09-15,2018-02-12 00:00:00,367843,380943,408,398,2
1338,5,Interiors,2018-02-01,2018-07-21,2018-02-01,2018-07-27 00:00:00,408714,444778,470,432,1
1339,1,Site Prep,1997-08-20,1997-12-03,1997-08-20,1997-11-28 00:00:00,1227457,1311415,1227,1252,0
1339,2,Foundation,1997-12-04,1998-02-26,1997-12-04,1998-02-22 00:00:00,2700406,2756909,2454,2485,3
1339,3,Structural,1998-02-27,1998-06-11,1998-02-27,1998-06-25 00:00:00,3436880,3417177,3314,3495,0
1339,4,Enclosure,1998-06-12,1998-09-20,1998-06-12,1998-10-01 00:00:00,2209423,2327082,2454,2414,2
1339,5,Interiors,1998-09-21,1998-12-16,1998-09-21,1998-12-14 00:00:00,2454914,2538342,2823,2918,5
1340,1,Site Prep,2003-01-23,2003-03-04,2003-01-23,2003-03-14 00:00:00,1120350,1139759,1120,1070,3
1340,2,Foundation,2003-03-05,2003-04-21,2003-03-05,2003-04-27 00:00:00,2464770,2399515,2240,2281,0
1340,3,Structural,2003-04-22,2003-06-09,2003-04-22,2003-06-22 00:00:00,3136980,3056992,3024,2960,3
1340,4,Enclosure,2003-06-10,2003-08-01,2003-06-10,2003-08-04 00:00:00,2016630,2161781,2240,2208,1
1340,5,Interiors,2003-08-02,2003-09-12,2003-08-02,2003-09-08 00:00:00,2240700,2358967,2576,2608,0
1341,1,Site Prep,2000-09-19,2000-12-22,2000-09-19,2000-12-25 00:00:00,668125,723202,668,654,3
1341,2,Foundation,2000-12-23,2001-03-26,2000-12-23,2001-04-09 00:00:00,1469875,1498071,1336,1445,0
1341,3,Structural,2001-03-27,2001-06-25,2001-03-27,2001-07-07 00:00:00,1870750,1922955,1803,1909,0
1341,4,Enclosure,2001-06-26,2001-10-01,2001-06-26,2001-09-26 00:00:00,1202625,1245581,1336,1339,1
1341,5,Interiors,2001-10-02,2002-01-31,2001-10-02,2002-01-27 00:00:00,1336250,1400610,1536,1547,0
1342,1,Site Prep,2008-08-05,2008-11-19,2008-08-05,2008-11-28 00:00:00,727066,756315,727,768,2
1342,2,Foundation,2008-11-20,2009-03-22,2008-11-20,2009-03-23 00:00:00,1599545,1612822,1454,1424,0
1342,3,Structural,2009-03-23,2009-07-23,2009-03-23,2009-07-31 00:00:00,2035785,2113731,1963,1978,2
1342,4,Enclosure,2009-07-24,2009-10-10,2009-07-24,2009-10-19 00:00:00,1308719,1314324,1454,1482,2
1342,5,Interiors,2009-10-11,2010-01-25,2009-10-11,2010-02-04 00:00:00,1454132,1458156,1672,1661,0
1343,1,Site Prep,2001-04-18,2001-08-27,2001-04-18,2001-09-07 00:00:00,330029,333126,330,339,4
1343,2,Foundation,2001-08-28,2001-11-26,2001-08-28,2001-12-04 00:00:00,726064,807803,660,699,1
1343,3,Structural,2001-11-27,2002-03-20,2001-11-27,2002-03-30 00:00:00,924082,965700,891,957,1
1343,4,Enclosure,2002-03-21,2002-08-04,2002-03-21,2002-08-16 00:00:00,594053,593301,660,682,2
1343,5,Interiors,2002-08-05,2002-10-31,2002-08-05,2002-10-27 00:00:00,660059,658880,759,762,5
1344,1,Site Prep,2011-12-05,2012-04-03,2011-12-05,2012-04-14 00:00:00,877221,906549,877,864,2
1344,2,Foundation,2012-04-04,2012-07-14,2012-04-04,2012-07-24 00:00:00,1929886,2039961,1754,1767,3
1344,3,Structural,2012-07-15,2012-11-12,2012-07-15,2012-11-10 00:00:00,2456219,2398364,2368,2468,5
1344,4,Enclosure,2012-11-13,2013-02-25,2012-11-13,2013-03-05 00:00:00,1578997,1587353,1754,1837,2
1344,5,Interiors,2013-02-26,2013-07-25,2013-02-26,2013-07-21 00:00:00,1754442,1791437,2017,2156,0
1345,1,Site Prep,2015-08-28,2016-02-04,2015-08-28,2016-02-08 00:00:00,457482,470609,457,467,2
1345,2,Foundation,2016-02-05,2016-06-30,2016-02-05,2016-07-04 00:00:00,1006462,1009152,914,914,4
1345,3,Structural,2016-07-01,2016-10-28,2016-07-01,2016-11-01 00:00:00,1280952,1323471,1235,1333,0
1345,4,Enclosure,2016-10-29,2017-03-18,2016-10-29,2017-03-30 00:00:00,823469,894907,914,970,1
1345,5,Interiors,2017-03-19,2017-08-26,2017-03-19,2017-09-04 00:00:00,914965,943375,1052,1123,3
1346,1,Site Prep,2006-01-16,2006-04-03,2006-01-16,2006-03-29 00:00:00,716450,720565,716,717,3
1346,2,Foundation,2006-04-04,2006-06-16,2006-04-04,2006-06-22 00:00:00,1576191,1649357,1432,1445,2
1346,3,Structural,2006-06-17,2006-09-04,2006-06-17,2006-09-05 00:00:00,2006062,2106271,1934,2005,0
1346,4,Enclosure,2006-09-05,2006-11-05,2006-09-05,2006-11-09 00:00:00,1289611,1334405,1432,1518,0
1346,5,Interiors,2006-11-06,2007-01-14,2006-11-06,2007-01-16 00:00:00,1432901,1459829,1647,1659,0
1347,1,Site Prep,2011-10-24,2012-02-14,2011-10-24,2012-02-15 00:00:00,1118900,1096365,1118,1136,3
1347,2,Foundation,2012-02-15,2012-06-06,2012-02-15,2012-06-13 00:00:00,2461581,2536979,2237,2370,1
1347,3,Structural,2012-06-07,2012-09-09,2012-06-07,2012-09-17 00:00:00,3132922,3373339,3021,3103,3
