project_id,phase_id,supplier,item,qty,planned_cost,actual_cost,delivery_date,delivery_delay_days
1288,2,NorthStar Materials,Steel,41,13546,12507,2013-05-31,3
1288,3,NorthStar Materials,Lumber,28,19754,8632,2013-08-04,1
1288,3,MetroBuild,Lumber,33,15663,25406,2013-08-04,4
1288,4,Cascade Steel,Concrete,62,15183,16142,2013-09-27,3
1288,4,Cascade Steel,Lumber,71,23122,17721,2013-09-27,4
1288,5,NorthStar Materials,Steel,33,11869,18220,2013-11-23,1
1288,5,MetroBuild,Steel,35,21428,9733,2013-11-23,5
1289,1,NorthStar Materials,Concrete,34,10129,16982,2020-07-17,0
1289,1,Cascade Steel,Steel,57,11985,21515,2020-07-17,3
1289,2,MetroBuild,Concrete,38,21363,11502,2020-10-03,4
1289,2,MetroBuild,Concrete,46,17888,15730,2020-10-03,5
1289,3,Cascade Steel,Concrete,25,15210,24288,2020-12-21,0
1289,3,MetroBuild,Steel,89,12945,19649,2020-12-21,4
1289,4,NorthStar Materials,Steel,80,22581,10451,2021-03-28,3
1289,4,NorthStar Materials,Steel,76,17332,19431,2021-03-28,5
1289,5,MetroBuild,Lumber,64,21719,11420,2021-06-24,1
1289,5,RapidSupply,Concrete,77,8574,8676,2021-06-24,5
1290,1,Cascade Steel,Lumber,58,18216,14653,2023-07-30,3
1290,1,Cascade Steel,Lumber,43,10953,12692,2023-07-30,3
1290,2,RapidSupply,Lumber,55,13263,18885,2023-10-01,4
1290,2,Cascade Steel,Lumber,60,9026,8906,2023-10-01,4
1290,3,MetroBuild,Lumber,55,21838,27027,2023-11-21,1
1290,3,Cascade Steel,Steel,42,19044,25154,2023-11-21,5
1290,4,NorthStar Materials,Concrete,68,15248,24270,2024-01-12,2
1290,4,MetroBuild,Lumber,28,18187,15516,2024-01-12,5
1290,5,NorthStar Materials,Concrete,58,21582,17763,2024-03-16,3
1290,5,Cascade Steel,Concrete,83,24075,22218,2024-03-16,3
1291,1,Cascade Steel,Steel,88,8440,24150,2017-09-01,2
1291,1,NorthStar Materials,Concrete,80,20701,10293,2017-09-01,3
1291,2,Cascade Steel,Concrete,76,23369,17231,2017-12-20,2
1291,2,NorthStar Materials,Concrete,72,13294,20785,2017-12-20,2
1291,3,Cascade Steel,Lumber,26,15633,19098,2018-04-03,1
1291,3,NorthStar Materials,Lumber,80,23989,15237,2018-04-03,1
1291,4,Cascade Steel,Steel,81,19948,9382,2018-07-21,2
1291,4,NorthStar Materials,Steel,37,11717,13868,2018-07-21,4
1291,5,Cascade Steel,Lumber,67,18319,22677,2018-11-04,0
1291,5,RapidSupply,Steel,28,20636,9939,2018-11-04,0
1292,1,MetroBuild,Steel,60,20571,22327,2020-10-06,5
1292,1,Cascade Steel,Steel,98,19456,12551,2020-10-06,5
1292,2,RapidSupply,Concrete,58,14305,16474,2021-01-08,0
1292,2,NorthStar Materials,Concrete,93,24329,22544,2021-01-08,1
1292,3,MetroBuild,Steel,51,14565,15715,2021-03-23,2
1292,3,RapidSupply,Steel,83,12685,27224,2021-03-23,2
1292,4,RapidSupply,Steel,28,17644,20392,2021-06-06,0
1292,4,RapidSupply,Steel,39,22065,12786,2021-06-06,3
1292,5,MetroBuild,Concrete,62,24601,25976,2021-09-04,1
1292,5,Cascade Steel,Concrete,82,15826,8714,2021-09-04,2
1293,1,NorthStar Materials,Concrete,49,10454,11681,2017-06-19,0
1293,1,MetroBuild,Steel,96,21860,17126,2017-06-19,4
1293,2,MetroBuild,Lumber,47,14274,14430,2017-09-19,3
1293,2,MetroBuild,Lumber,72,22461,16372,2017-09-19,2
1293,3,RapidSupply,Steel,55,16433,27266,2017-12-26,3
1293,3,NorthStar Materials,Lumber,89,16646,17538,2017-12-26,5
1293,4,RapidSupply,Lumber,53,10842,22010,2018-04-06,4
1293,4,NorthStar Materials,Steel,86,23338,12305,2018-04-06,2
1293,5,NorthStar Materials,Concrete,86,16324,12508,2018-07-25,5
1293,5,Cascade Steel,Concrete,78,21956,9084,2018-07-25,1
1294,1,MetroBuild,Lumber,29,10422,10816,2023-05-10,4
1294,1,Cascade Steel,Steel,85,18073,17627,2023-05-10,2
1294,2,RapidSupply,Lumber,83,23394,24237,2023-08-22,5
1294,2,NorthStar Materials,Concrete,68,23336,17682,2023-08-22,5
1294,3,MetroBuild,Lumber,52,16934,12713,2024-01-20,4
1294,3,Cascade Steel,Steel,41,20709,25008,2024-01-20,3
1294,4,Cascade Steel,Concrete,75,10100,21026,2024-05-25,5
1294,4,NorthStar Materials,Steel,96,12331,12467,2024-05-25,1
1294,5,NorthStar Materials,Steel,91,8938,18332,2024-09-04,4
1294,5,MetroBuild,Lumber,20,23237,23305,2024-09-04,1
1295,1,NorthStar Materials,Concrete,91,16594,25930,2000-01-21,0
1295,1,RapidSupply,Steel,34,17091,27199,2000-01-21,0
1295,2,Cascade Steel,Steel,48,17141,11692,2000-04-16,1
1295,2,NorthStar Materials,Concrete,74,9455,19398,2000-04-16,1
1295,3,MetroBuild,Concrete,99,22120,24770,2000-08-02,3
1295,3,NorthStar Materials,Lumber,52,23673,23010,2000-08-02,0
1295,4,Cascade Steel,Concrete,78,23768,19115,2000-11-13,4
1295,4,Cascade Steel,Concrete,79,22437,17596,2000-11-13,3
1295,5,RapidSupply,Steel,26,8945,25472,2001-02-17,4
1295,5,RapidSupply,Concrete,35,23017,11888,2001-02-17,0
1296,1,NorthStar Materials,Steel,34,17888,20147,2002-09-20,4
1296,1,Cascade Steel,Lumber,21,15618,26750,2002-09-20,2
1296,2,MetroBuild,Concrete,83,20701,17173,2003-01-23,1
1296,2,MetroBuild,Steel,21,16603,24064,2003-01-23,2
1296,3,Cascade Steel,Steel,97,17944,24514,2003-06-17,3
1296,3,NorthStar Materials,Steel,63,23851,24661,2003-06-17,3
1296,4,MetroBuild,Steel,36,24107,13236,2003-10-15,0
1296,4,RapidSupply,Lumber,35,10068,13945,2003-10-15,1
1296,5,RapidSupply,Lumber,55,21766,16962,2004-02-26,5
1296,5,NorthStar Materials,Steel,52,23483,17725,2004-02-26,4
1297,1,MetroBuild,Steel,89,24118,16162,2014-06-13,3
1297,1,Cascade Steel,Steel,26,18925,18495,2014-06-13,1
1297,2,MetroBuild,Steel,46,8849,24507,2014-10-07,1
1297,2,MetroBuild,Lumber,77,23272,15338,2014-10-07,5
1297,3,MetroBuild,Lumber,92,24347,19726,2015-02-11,4
1297,3,MetroBuild,Steel,52,22422,17247,2015-02-11,1
1297,4,RapidSupply,Concrete,26,12637,13389,2015-05-21,3
1297,4,NorthStar Materials,Steel,89,21001,20300,2015-05-21,1
1297,5,RapidSupply,Concrete,71,21807,19544,2015-09-19,5
1297,5,RapidSupply,Concrete,92,9003,19691,2015-09-19,3
1298,1,Cascade Steel,Lumber,73,9446,26353,2008-11-16,1
1298,1,Cascade Steel,Lumber,66,22635,22229,2008-11-16,2
1298,2,MetroBuild,Concrete,60,12439,19354,2009-04-07,3
1298,2,NorthStar Materials,Concrete,25,8502,11523,2009-04-07,0
1298,3,Cascade Steel,Steel,53,17096,21724,2009-08-25,2
1298,3,RapidSupply,Concrete,88,18882,14200,2009-08-25,5
1298,4,RapidSupply,Steel,47,21811,12634,2010-01-23,1
1298,4,MetroBuild,Steel,51,9249,18011,2010-01-23,4
1298,5,RapidSupply,Lumber,98,9063,21704,2010-05-24,5
1298,5,NorthStar Materials,Lumber,64,20754,17274,2010-05-24,2
1299,1,Cascade Steel,Lumber,99,12468,19450,2012-02-19,4
1299,1,Cascade Steel,Lumber,75,17850,20135,2012-02-19,4
1299,2,Cascade Steel,Steel,45,8091,27439,2012-04-13,4
1299,2,NorthStar Materials,Steel,89,21788,25348,2012-04-13,4
1299,3,RapidSupply,Lumber,22,19975,24767,2012-06-13,1
1299,3,Cascade Steel,Lumber,87,18897,23534,2012-06-13,3
1299,4,MetroBuild,Lumber,69,24215,22292,2012-08-07,5
1299,4,Cascade Steel,Lumber,25,10744,10790,2012-08-07,1
1299,5,MetroBuild,Lumber,67,15948,23885,2012-10-09,3
1299,5,RapidSupply,Steel,45,16115,18566,2012-10-09,3
1300,1,Cascade Steel,Lumber,47,19796,12272,2005-04-18,2
1300,1,RapidSupply,Steel,69,24016,27109,2005-04-18,1
1300,2,MetroBuild,Lumber,80,22742,24343,2005-07-20,3
1300,2,MetroBuild,Steel,48,13800,16347,2005-07-20,0
1300,3,NorthStar Materials,Steel,77,9050,24227,2005-10-03,2
1300,3,Cascade Steel,Lumber,33,10874,15918,2005-10-03,4
1300,4,NorthStar Materials,Concrete,94,24866,27387,2006-01-12,0
1300,4,Cascade Steel,Steel,85,17173,19766,2006-01-12,5
1300,5,Cascade Steel,Lumber,45,24273,12185,2006-03-28,0
1300,5,MetroBuild,Lumber,94,18609,23298,2006-03-28,3
1301,1,RapidSupply,Steel,48,19745,26780,2001-07-04,1
1301,1,Cascade Steel,Steel,74,21290,24772,2001-07-04,0
1301,2,MetroBuild,Steel,82,12042,16782,2001-09-26,2
1301,2,NorthStar Materials,Lumber,78,14717,27049,2001-09-26,4
1301,3,MetroBuild,Steel,58,8311,14468,2001-12-09,2
1301,3,RapidSupply,Concrete,57,22351,23346,2001-12-09,5
1301,4,RapidSupply,Lumber,85,16578,18140,2002-02-25,3
1301,4,Cascade Steel,Lumber,90,10175,10552,2002-02-25,0
1301,5,MetroBuild,Lumber,77,16711,19576,2002-05-08,4
1301,5,NorthStar Materials,Steel,43,8696,21437,2002-05-08,2
1302,1,MetroBuild,Lumber,29,18844,24200,1998-05-11,2
1302,1,Cascade Steel,Lumber,61,15661,14711,1998-05-11,1
1302,2,NorthStar Materials,Lumber,23,8889,14631,1998-10-16,2
1302,2,MetroBuild,Steel,88,16706,12958,1998-10-16,5
1302,3,MetroBuild,Lumber,35,21374,8930,1999-03-09,5
1302,3,RapidSupply,Lumber,70,16605,20433,1999-03-09,2
1302,4,NorthStar Materials,Concrete,30,18966,21012,1999-07-17,0
1302,4,MetroBuild,Lumber,37,24804,8667,1999-07-17,5
1302,5,Cascade Steel,Steel,98,23040,25575,1999-12-12,0
1302,5,NorthStar Materials,Steel,30,12333,20944,1999-12-12,4
1303,1,Cascade Steel,Lumber,38,11785,19877,2005-01-02,1
1303,1,NorthStar Materials,Lumber,59,19402,14390,2005-01-02,4
1303,2,Cascade Steel,Concrete,36,21861,23540,2005-03-21,5
1303,2,NorthStar Materials,Concrete,24,21851,21666,2005-03-21,3
1303,3,RapidSupply,Lumber,72,24364,19622,2005-06-10,0
1303,3,NorthStar Materials,Concrete,24,10667,21931,2005-06-10,2
1303,4,NorthStar Materials,Lumber,31,12302,11776,2005-10-04,3
1303,4,RapidSupply,Concrete,37,19485,11885,2005-10-04,0
1303,5,Cascade Steel,Steel,59,17025,25117,2006-01-29,5
1303,5,RapidSupply,Steel,47,18121,26956,2006-01-29,3
1304,1,MetroBuild,Lumber,73,8245,18810,2004-07-10,0
1304,1,MetroBuild,Concrete,66,8343,16628,2004-07-10,4
1304,2,NorthStar Materials,Lumber,29,12787,20144,2004-11-28,1
1304,2,RapidSupply,Steel,50,16131,14536,2004-11-28,2
1304,3,RapidSupply,Concrete,27,22914,12026,2005-04-26,4
1304,3,Cascade Steel,Concrete,93,24280,13920,2005-04-26,4
1304,4,NorthStar Materials,Lumber,49,11079,14972,2005-08-18,5
1304,4,MetroBuild,Steel,52,16244,18993,2005-08-18,2
1304,5,Cascade Steel,Steel,26,10225,13200,2005-12-21,3
1304,5,Cascade Steel,Steel,98,15414,13807,2005-12-21,4
1305,1,NorthStar Materials,Lumber,24,16431,15680,2015-05-15,1
1305,1,NorthStar Materials,Concrete,82,20285,27284,2015-05-15,0
1305,2,NorthStar Materials,Concrete,63,8506,15231,2015-09-19,1
1305,2,NorthStar Materials,Concrete,40,9311,27645,2015-09-19,4
1305,3,MetroBuild,Steel,56,21971,16654,2016-01-08,2
1305,3,NorthStar Materials,Lumber,90,11708,10954,2016-01-08,0
1305,4,NorthStar Materials,Lumber,45,18170,26752,2016-04-24,0
1305,4,MetroBuild,Concrete,44,15883,16139,2016-04-24,2
1305,5,MetroBuild,Concrete,55,11495,25208,2016-09-02,1
1305,5,Cascade Steel,Lumber,67,8900,8732,2016-09-02,0
1306,1,NorthStar Materials,Lumber,92,21485,18450,2007-08-08,3
1306,1,MetroBuild,Lumber,66,17493,22625,2007-08-08,0
1306,2,RapidSupply,Concrete,53,20083,16806,2007-10-14,3
1306,2,RapidSupply,Concrete,59,22785,12540,2007-10-14,1
1306,3,MetroBuild,Steel,75,17299,27536,2007-12-14,4
1306,3,RapidSupply,Lumber,65,19580,17060,2007-12-14,0
1306,4,Cascade Steel,Lumber,22,18632,25082,2008-02-11,0
1306,4,RapidSupply,Concrete,46,19480,26267,2008-02-11,0
1306,5,MetroBuild,Lumber,79,21965,20022,2008-05-02,3
1306,5,Cascade Steel,Steel,93,15195,18056,2008-05-02,4
1307,1,RapidSupply,Steel,32,12213,14415,2007-02-21,1
1307,1,RapidSupply,Lumber,34,10378,22945,2007-02-21,2
1307,2,MetroBuild,Steel,70,12150,17371,2007-06-28,0
1307,2,Cascade Steel,Lumber,64,11017,14760,2007-06-28,5
1307,3,NorthStar Materials,Steel,43,18819,18941,2007-11-13,4
1307,3,MetroBuild,Lumber,89,17031,18068,2007-11-13,1
1307,4,Cascade Steel,Lumber,72,18381,22059,2008-03-01,4
1307,4,Cascade Steel,Lumber,71,9008,19835,2008-03-01,0
1307,5,MetroBuild,Lumber,85,24172,11361,2008-05-24,3
1307,5,RapidSupply,Steel,82,21527,19120,2008-05-24,1
1308,1,NorthStar Materials,Lumber,49,15026,23472,2007-01-12,3
1308,1,Cascade Steel,Steel,43,23924,10202,2007-01-12,1
1308,2,RapidSupply,Concrete,61,15326,9670,2007-04-24,2
1308,2,NorthStar Materials,Lumber,25,15546,19468,2007-04-24,3
1308,3,NorthStar Materials,Concrete,53,15938,26044,2007-09-02,3
1308,3,MetroBuild,Lumber,84,15638,26311,2007-09-02,5
1308,4,RapidSupply,Steel,47,18488,20910,2007-12-19,4
1308,4,RapidSupply,Steel,82,12598,25454,2007-12-19,1
1308,5,Cascade Steel,Steel,28,11037,15130,2008-04-17,2
1308,5,MetroBuild,Lumber,72,20034,23445,2008-04-17,1
1309,1,RapidSupply,Lumber,89,18042,22186,1998-01-03,4
1309,1,Cascade Steel,Concrete,84,9207,19750,1998-01-03,0
1309,2,RapidSupply,Concrete,84,12104,22224,1998-04-01,4
1309,2,RapidSupply,Concrete,68,13831,12610,1998-04-01,1
1309,3,NorthStar Materials,Lumber,67,21834,17416,1998-06-23,4
1309,3,Cascade Steel,Concrete,94,19795,25848,1998-06-23,2
1309,4,NorthStar Materials,Concrete,20,24393,9110,1998-10-02,1
1309,4,MetroBuild,Steel,27,15135,17946,1998-10-02,0
1309,5,Cascade Steel,Concrete,79,20308,21002,1998-12-12,3
1309,5,Cascade Steel,Lumber,83,19930,10185,1998-12-12,4
1310,1,NorthStar Materials,Lumber,45,24435,15135,2020-05-18,1
1310,1,NorthStar Materials,Steel,29,10479,26480,2020-05-18,4
1310,2,RapidSupply,Steel,84,12505,22334,2020-09-18,4
1310,2,Cascade Steel,Steel,44,11536,15722,2020-09-18,0
1310,3,Cascade Steel,Lumber,37,16883,9509,2020-12-22,2
1310,3,NorthStar Materials,Lumber,80,18035,23223,2020-12-22,4
1310,4,RapidSupply,Concrete,86,21900,9762,2021-03-24,4
1310,4,Cascade Steel,Steel,41,15663,12388,2021-03-24,1
1310,5,RapidSupply,Concrete,33,21119,18796,2021-06-23,4
1310,5,NorthStar Materials,Lumber,33,22313,15572,2021-06-23,0
1311,1,Cascade Steel,Steel,20,23097,27216,2013-06-13,4
1311,1,RapidSupply,Lumber,22,9322,27155,2013-06-13,3
1311,2,Cascade Steel,Concrete,76,23902,21435,2013-10-27,3
1311,2,NorthStar Materials,Steel,81,14626,23236,2013-10-27,4
1311,3,RapidSupply,Concrete,39,18565,25730,2014-02-02,3
1311,3,MetroBuild,Concrete,55,11312,9663,2014-02-02,1
1311,4,RapidSupply,Concrete,96,17758,9558,2014-05-28,2
1311,4,NorthStar Materials,Lumber,91,14356,27160,2014-05-28,3
1311,5,Cascade Steel,Lumber,69,9740,14000,2014-09-26,2
1311,5,NorthStar Materials,Concrete,76,11578,23727,2014-09-26,4
1312,1,RapidSupply,Concrete,44,24472,26392,2000-02-22,4
1312,1,Cascade Steel,Steel,97,23545,27365,2000-02-22,5
1312,2,NorthStar Materials,Lumber,67,9578,24623,2000-05-08,2
1312,2,Cascade Steel,Concrete,49,23088,12766,2000-05-08,1
1312,3,Cascade Steel,Lumber,98,8626,24933,2000-07-01,5
1312,3,NorthStar Materials,Lumber,79,18794,20215,2000-07-01,2
1312,4,MetroBuild,Lumber,96,20245,20832,2000-09-09,0
1312,4,RapidSupply,Steel,85,14667,23289,2000-09-09,5
1312,5,MetroBuild,Concrete,36,21371,25680,2000-11-01,1
1312,5,RapidSupply,Steel,52,16221,23040,2000-11-01,1
1313,1,Cascade Steel,Concrete,55,20756,18448,2011-09-21,1
1313,1,Cascade Steel,Lumber,86,18975,11302,2011-09-21,3
1313,2,MetroBuild,Concrete,53,23414,19574,2011-11-28,2
1313,2,NorthStar Materials,Lumber,40,24198,26467,2011-11-28,5
1313,3,Cascade Steel,Lumber,67,17607,27056,2012-02-10,5
1313,3,MetroBuild,Lumber,55,24316,13139,2012-02-10,0
1313,4,NorthStar Materials,Steel,23,13239,16182,2012-05-03,5
1313,4,RapidSupply,Lumber,69,18683,16266,2012-05-03,2
1313,5,NorthStar Materials,Steel,60,13820,22868,2012-07-20,5
1313,5,NorthStar Materials,Steel,50,13010,12435,2012-07-20,4
1314,1,RapidSupply,Lumber,64,22511,16405,2001-07-31,1
1314,1,MetroBuild,Concrete,96,13283,9041,2001-07-31,5
1314,2,RapidSupply,Steel,44,13553,11886,2001-11-26,0
1314,2,NorthStar Materials,Lumber,23,15208,27667,2001-11-26,3
1314,3,NorthStar Materials,Concrete,90,18103,9750,2002-02-17,2
1314,3,NorthStar Materials,Lumber,84,24427,20234,2002-02-17,3
1314,4,MetroBuild,Concrete,51,24215,19053,2002-05-28,3
1314,4,RapidSupply,Steel,38,9275,24066,2002-05-28,0
1314,5,MetroBuild,Concrete,61,15706,12074,2002-09-13,3
1314,5,MetroBuild,Lumber,22,15255,14520,2002-09-13,3
1315,1,NorthStar Materials,Steel,91,24500,10742,1998-07-23,5
1315,1,NorthStar Materials,Lumber,64,13712,18306,1998-07-23,4
1315,2,NorthStar Materials,Lumber,51,11300,9492,1998-11-22,5
1315,2,RapidSupply,Lumber,55,18601,23794,1998-11-22,1
1315,3,Cascade Steel,Concrete,89,10220,22787,1999-04-26,3
1315,3,RapidSupply,Steel,55,8914,22203,1999-04-26,5
1315,4,NorthStar Materials,Concrete,90,19565,22210,1999-09-23,1
1315,4,Cascade Steel,Concrete,93,10921,18809,1999-09-23,5
1315,5,MetroBuild,Lumber,23,17445,18127,2000-01-31,0
1315,5,NorthStar Materials,Steel,25,8820,16050,2000-01-31,1
1316,1,Cascade Steel,Steel,63,22108,10619,2012-05-27,0
1316,1,RapidSupply,Lumber,80,21836,10270,2012-05-27,1
1316,2,Cascade Steel,Lumber,64,10616,12820,2012-08-25,5
1316,2,NorthStar Materials,Lumber,30,9369,18688,2012-08-25,1
1316,3,RapidSupply,Steel,38,17760,21976,2012-12-03,4
1316,3,MetroBuild,Steel,50,17369,21469,2012-12-03,4
1316,4,MetroBuild,Lumber,71,13797,26344,2013-03-25,5
1316,4,RapidSupply,Lumber,59,14508,23026,2013-03-25,4
1316,5,NorthStar Materials,Concrete,31,23401,16131,2013-06-19,1
1316,5,Cascade Steel,Lumber,65,23484,12892,2013-06-19,3
1317,1,MetroBuild,Lumber,58,21954,10583,2006-02-24,4
1317,1,RapidSupply,Concrete,66,11818,16916,2006-02-24,4
1317,2,Cascade Steel,Lumber,70,14792,21720,2006-06-07,5
1317,2,Cascade Steel,Concrete,28,10878,23893,2006-06-07,0
1317,3,NorthStar Materials,Steel,99,24543,16396,2006-10-08,0
1317,3,MetroBuild,Steel,68,19012,17923,2006-10-08,1
1317,4,NorthStar Materials,Lumber,73,8741,22229,2007-01-23,3
1317,4,MetroBuild,Steel,88,20082,13883,2007-01-23,5
1317,5,RapidSupply,Lumber,64,19386,18606,2007-05-30,3
1317,5,NorthStar Materials,Steel,31,17522,10453,2007-05-30,0
1318,1,Cascade Steel,Lumber,35,17156,23583,2012-03-29,2
1318,1,NorthStar Materials,Steel,57,24195,25419,2012-03-29,1
1318,2,NorthStar Materials,Concrete,75,11393,11361,2012-07-16,2
1318,2,MetroBuild,Steel,64,19548,24238,2012-07-16,2
1318,3,RapidSupply,Steel,93,8838,13714,2012-10-21,0
1318,3,MetroBuild,Concrete,20,20434,23543,2012-10-21,0
1318,4,Cascade Steel,Concrete,55,9702,18598,2013-02-10,3
1318,4,Cascade Steel,Concrete,62,11399,21137,2013-02-10,0
1318,5,MetroBuild,Lumber,60,13835,16856,2013-05-02,3
1318,5,Cascade Steel,Steel,79,13525,11897,2013-05-02,1
1319,1,MetroBuild,Steel,80,13330,18839,2020-03-04,3
1319,1,MetroBuild,Steel,74,14024,13723,2020-03-04,2
1319,2,Cascade Steel,Steel,54,22431,8584,2020-06-03,0
1319,2,MetroBuild,Lumber,49,10855,21601,2020-06-03,4
1319,3,Cascade Steel,Lumber,48,23325,27158,2020-08-23,5
1319,3,MetroBuild,Concrete,96,13510,25557,2020-08-23,4
1319,4,Cascade Steel,Steel,39,8523,22533,2020-12-06,4
1319,4,Cascade Steel,Concrete,99,17473,25254,2020-12-06,4
1319,5,MetroBuild,Lumber,43,22726,25624,2021-03-11,3
1319,5,RapidSupply,Lumber,64,13073,15591,2021-03-11,3
1320,1,Cascade Steel,Concrete,80,19522,21881,2021-12-11,5
1320,1,RapidSupply,Lumber,79,22874,16308,2021-12-11,1
1320,2,Cascade Steel,Steel,20,12445,23660,2022-03-19,2
1320,2,Cascade Steel,Steel,79,19817,19389,2022-03-19,5
1320,3,RapidSupply,Steel,33,16714,20952,2022-07-23,1
1320,3,RapidSupply,Lumber,25,8486,23861,2022-07-23,5
1320,4,NorthStar Materials,Concrete,89,10890,27641,2022-10-26,2
1320,4,RapidSupply,Lumber,36,17103,17138,2022-10-26,0
1320,5,MetroBuild,Lumber,87,8203,19832,2023-02-23,3
1320,5,Cascade Steel,Concrete,27,18865,12764,2023-02-23,3
1321,1,RapidSupply,Concrete,61,24173,25906,2010-03-23,1
1321,1,NorthStar Materials,Steel,55,22272,15173,2010-03-23,3
1321,2,Cascade Steel,Steel,53,19758,11444,2010-06-07,1
1321,2,MetroBuild,Lumber,28,12613,21956,2010-06-07,5
1321,3,MetroBuild,Lumber,32,24246,12570,2010-09-24,3
1321,3,MetroBuild,Steel,40,16039,16283,2010-09-24,4
1321,4,MetroBuild,Steel,44,19802,23035,2011-01-10,2
1321,4,Cascade Steel,Steel,35,14207,8784,2011-01-10,2
1321,5,Cascade Steel,Lumber,37,16086,14900,2011-04-14,1
1321,5,MetroBuild,Lumber,99,9766,12011,2011-04-14,0
1322,1,Cascade Steel,Concrete,49,24173,22619,2005-01-04,3
1322,1,NorthStar Materials,Steel,93,20167,25194,2005-01-04,2
1322,2,NorthStar Materials,Steel,38,23649,22366,2005-02-27,0
1322,2,MetroBuild,Steel,84,13821,17682,2005-02-27,3
1322,3,MetroBuild,Steel,83,15999,11139,2005-04-16,4
1322,3,MetroBuild,Steel,39,21009,25079,2005-04-16,3
1322,4,RapidSupply,Concrete,84,9044,25996,2005-05-31,0
1322,4,MetroBuild,Concrete,79,21527,19190,2005-05-31,0
1322,5,RapidSupply,Steel,67,12198,21339,2005-08-05,0
1322,5,NorthStar Materials,Concrete,22,9395,26299,2005-08-05,4
1323,1,Cascade Steel,Steel,51,24512,24714,2003-10-23,1
1323,1,Cascade Steel,Concrete,99,10566,15016,2003-10-23,2
1323,2,Cascade Steel,Concrete,49,9260,19852,2003-12-24,0
1323,2,NorthStar Materials,Concrete,28,8005,14099,2003-12-24,0
1323,3,Cascade Steel,Concrete,31,9146,24069,2004-02-29,0
1323,3,MetroBuild,Concrete,26,19263,24372,2004-02-29,3
1323,4,MetroBuild,Lumber,92,9604,22475,2004-05-08,0
1323,4,Cascade Steel,Steel,21,10304,19977,2004-05-08,5
1323,5,Cascade Steel,Concrete,76,14133,17462,2004-08-05,2
1323,5,NorthStar Materials,Concrete,89,8589,27271,2004-08-05,3
1324,1,Cascade Steel,Concrete,95,24384,9341,2005-02-17,1
1324,1,MetroBuild,Steel,94,9168,22119,2005-02-17,5
1324,2,Cascade Steel,Concrete,59,21980,19627,2005-04-27,5
1324,2,MetroBuild,Concrete,40,13570,11834,2005-04-27,5
1324,3,Cascade Steel,Concrete,26,21171,14405,2005-06-29,1
1324,3,MetroBuild,Lumber,67,19740,20580,2005-06-29,1
1324,4,Cascade Steel,Lumber,61,16272,17135,2005-09-17,0
1324,4,MetroBuild,Concrete,45,8243,24742,2005-09-17,3
1324,5,Cascade Steel,Steel,24,11776,26097,2005-12-14,1
1324,5,NorthStar Materials,Steel,59,11223,8502,2005-12-14,0
1325,1,Cascade Steel,Lumber,97,17979,12015,2024-05-13,4
1325,1,RapidSupply,Steel,59,9460,17769,2024-05-13,4
1325,2,NorthStar Materials,Concrete,20,16612,24990,2024-08-08,0
1325,2,NorthStar Materials,Lumber,64,15488,8809,2024-08-08,1
1325,3,MetroBuild,Lumber,89,22998,20855,2024-10-21,4
1325,3,MetroBuild,Concrete,84,8659,14247,2024-10-21,0
1325,4,MetroBuild,Concrete,76,22838,8951,2024-12-21,4
1325,4,RapidSupply,Concrete,79,19001,25200,2024-12-21,3
1325,5,NorthStar Materials,Lumber,26,11213,10140,2025-03-24,1
1325,5,MetroBuild,Steel,40,23474,20830,2025-03-24,4
1326,1,MetroBuild,Concrete,85,17604,14632,2023-09-07,2
1326,1,MetroBuild,Steel,59,17266,27158,2023-09-07,4
1326,2,NorthStar Materials,Steel,88,9900,20026,2024-02-13,3
1326,2,Cascade Steel,Steel,89,16775,15906,2024-02-13,1
1326,3,Cascade Steel,Steel,76,23630,17781,2024-06-17,5
1326,3,MetroBuild,Steel,57,19292,12099,2024-06-17,1
1326,4,Cascade Steel,Lumber,62,18302,20185,2024-12-04,2
1326,4,RapidSupply,Lumber,47,20111,27284,2024-12-04,5
1326,5,RapidSupply,Steel,31,9440,14691,2025-04-02,1
1326,5,RapidSupply,Steel,60,20877,10818,2025-04-02,1
1327,1,NorthStar Materials,Steel,89,19780,25184,2013-07-20,4
1327,1,Cascade Steel,Lumber,96,20997,11447,2013-07-20,3
1327,2,MetroBuild,Concrete,20,23880,20303,2013-10-12,4
1327,2,NorthStar Materials,Concrete,58,15860,19342,2013-10-12,0
1327,3,Cascade Steel,Steel,88,10036,22678,2013-12-29,1
1327,3,RapidSupply,Concrete,38,11818,23244,2013-12-29,5
1327,4,RapidSupply,Lumber,76,24931,13158,2014-03-25,4
